Location,TIMESTAMP,AirT_15cm_C,RH_15cm,SoilT5_C,SoilT10_C,VWC,Rain(in)
Marianna,7/11/2019 5:30,25.12214,98.56081,25.90189,26.62772,NA,0
Marianna,7/11/2019 5:45,25.02599,98.4616,25.86292,26.59085,NA,0
Marianna,7/11/2019 6:00,24.96951,98.33492,25.82886,26.54553,NA,0
Marianna,7/11/2019 6:15,24.95425,98.13346,25.79135,26.51443,NA,0
Marianna,7/11/2019 6:30,25.01989,97.9381,25.74136,26.47205,NA,0
Marianna,7/11/2019 6:45,24.98783,97.84652,25.6998,26.4325,NA,0
Marianna,7/11/2019 7:00,24.97562,97.72289,25.65274,26.40143,NA,0
Marianna,7/11/2019 7:15,25.01379,97.60537,25.62369,26.36197,NA,0
Marianna,7/11/2019 7:30,25.36176,97.05898,25.60019,26.31342,NA,0
Marianna,7/11/2019 7:45,25.87459,96.08828,25.60568,26.30286,NA,0
Marianna,7/11/2019 8:00,26.18594,95.00159,25.64166,26.26907,NA,0
Marianna,7/11/2019 8:15,26.70486,93.53028,25.70535,26.25433,NA,0
Marianna,7/11/2019 8:30,27.41915,91.68656,25.79135,26.2663,NA,0
Marianna,7/11/2019 8:45,27.77477,90.12368,25.897,26.28528,NA,0
Marianna,7/11/2019 9:00,28.11359,88.81721,26.01694,26.3338,NA,0
Marianna,7/11/2019 9:15,28.54858,87.42527,26.15121,26.32889,NA,0
Marianna,7/11/2019 9:30,28.99272,85.23051,26.23187,26.44589,NA,0
Marianna,7/11/2019 9:45,29.38802,86.57057,26.44379,26.52008,NA,0
Marianna,7/11/2019 10:00,29.49485,85.71587,26.61636,26.62488,NA,0
Marianna,7/11/2019 10:15,29.76653,85.7647,26.75558,26.7186,NA,0
Marianna,7/11/2019 10:30,29.19571,84.47961,26.92459,26.81326,NA,0
Marianna,7/11/2019 10:45,30.08552,83.11666,27.04556,26.93817,NA,0
Marianna,7/11/2019 11:00,31.25768,80.17862,27.22372,27.02979,NA,0
Marianna,7/11/2019 11:15,30.98447,81.05927,27.43027,27.14746,NA,0
Marianna,7/11/2019 11:30,31.01958,84.04309,27.63354,27.2886,NA,0.04
Marianna,7/11/2019 11:45,31.77813,79.23846,27.73779,27.43027,NA,0
Marianna,7/11/2019 12:00,31.74608,78.96373,28.00809,27.57538,NA,0
Marianna,7/11/2019 12:15,31.96128,71.49425,28.15247,27.7261,NA,0.01
Marianna,7/11/2019 12:30,32.27874,75.70975,28.26407,27.87308,NA,0.04
Marianna,7/11/2019 12:45,32.23906,73.56689,28.49051,28.02206,NA,0.01
Marianna,7/11/2019 13:00,32.47105,75.57545,28.66968,28.16135,NA,0
Marianna,7/11/2019 13:15,32.16122,71.36451,28.86169,28.33893,NA,0
Marianna,7/11/2019 13:30,29.00035,80.81965,28.9129,28.48755,NA,0
Marianna,7/11/2019 13:45,27.75341,96.24701,28.37451,28.59189,NA,0
Marianna,7/11/2019 14:00,30.1603,83.58522,28.33002,28.57401,NA,0
Marianna,7/11/2019 14:15,30.84406,80.58156,28.64273,28.577,NA,0
Marianna,7/11/2019 14:30,26.78881,91.51104,28.76257,28.66666,NA,0
Marianna,7/11/2019 14:45,25.89748,94.16521,28.40796,28.73257,NA,0
Marianna,7/11/2019 15:00,27.26653,96.53394,28.18497,28.6936,NA,0
Marianna,7/11/2019 15:15,28.41885,89.59255,28.22928,28.6218,NA,0
Marianna,7/11/2019 15:30,29.23692,89.84133,28.31738,28.59787,NA,0
Marianna,7/11/2019 15:45,30.22746,86.0257,28.48755,28.60385,NA,0
Marianna,7/11/2019 16:00,30.5266,85.16489,28.77008,28.63376,NA,0
Marianna,7/11/2019 16:15,29.75432,85.60598,28.97168,28.72357,NA,0
Marianna,7/11/2019 16:30,30.86237,79.70853,29.10922,28.81061,NA,0
Marianna,7/11/2019 16:45,31.23631,80.41672,29.27621,28.90308,NA,0
Marianna,7/11/2019 17:00,31.40115,80.16031,29.45306,28.99432,NA,0
Marianna,7/11/2019 17:15,31.28973,78.93625,29.58557,29.09409,NA,0
Marianna,7/11/2019 17:30,30.89291,79.8169,29.62161,29.19336,NA,0
Marianna,7/11/2019 17:45,30.89137,76.97807,29.65005,29.25565,NA,0
Marianna,7/11/2019 18:00,30.97074,78.13345,29.64313,29.30664,NA,0
Marianna,7/11/2019 18:15,30.54034,77.54126,29.58401,29.33408,NA,0
Marianna,7/11/2019 18:30,29.76653,79.25677,29.46381,29.3493,NA,0
Marianna,7/11/2019 18:45,29.71922,81.89565,29.25797,29.33408,NA,0
Marianna,7/11/2019 19:00,30.39077,78.60963,29.16452,29.2648,NA,0
Marianna,7/11/2019 19:15,30.48844,76.08826,29.09714,29.23972,NA,0
Marianna,7/11/2019 19:30,30.58765,76.90023,29.06689,29.19644,NA,0
Marianna,7/11/2019 19:45,30.52508,77.21769,29.00638,29.12817,NA,0
Marianna,7/11/2019 20:00,29.84742,78.02355,28.9129,29.11227,NA,0
Marianna,7/11/2019 20:15,29.34222,79.06751,28.77158,29.0578,NA,0
Marianna,7/11/2019 20:30,29.07819,82.01012,28.62778,28.99658,NA,0
Marianna,7/11/2019 20:45,28.23418,85.69298,28.49051,28.90686,NA,0
Marianna,7/11/2019 21:00,27.99912,87.41917,28.36856,28.82037,NA,0
Marianna,7/11/2019 21:15,27.72593,89.97717,28.24039,28.73257,NA,0
Marianna,7/11/2019 21:30,27.35046,89.33003,28.09866,28.61432,NA,0
Marianna,7/11/2019 21:45,27.5031,89.3392,27.98605,28.56503,NA,0
Marianna,7/11/2019 22:00,27.09559,91.00586,27.87308,28.48157,NA,0
Marianna,7/11/2019 22:15,26.96738,90.42283,27.75021,28.39011,NA,0
Marianna,7/11/2019 22:30,27.13832,90.7525,27.61755,28.30038,NA,0
Marianna,7/11/2019 22:45,26.99486,91.98876,27.49115,28.19235,NA,0
Marianna,7/11/2019 23:00,26.76591,92.55959,27.39841,28.11044,NA,0
Marianna,7/11/2019 23:15,26.79949,92.50159,27.29077,28.01987,NA,0
Marianna,7/11/2019 23:30,26.61329,92.38863,27.20502,27.95154,NA,0
Marianna,7/11/2019 23:45,26.52172,91.7644,27.11301,27.86356,NA,0
Marianna,7/12/2019 0:00,26.37062,91.81325,27.01187,27.77579,NA,0
Marianna,7/12/2019 0:15,26.35077,91.99792,26.91245,27.72537,NA,0
Marianna,7/12/2019 0:30,26.2821,92.41306,26.81827,27.58994,NA,0
Marianna,7/12/2019 0:45,26.26531,92.36269,26.75986,27.55576,NA,0
Marianna,7/12/2019 1:00,26.02721,93.15329,26.68451,27.48172,NA,0
Marianna,7/12/2019 1:15,25.98753,93.53333,26.56113,27.41867,NA,0
Marianna,7/12/2019 1:30,25.90816,93.80501,26.56821,27.34634,NA,0
Marianna,7/12/2019 1:45,25.81354,93.90879,26.50031,27.2879,NA,0
Marianna,7/12/2019 2:00,25.87459,93.84774,26.42682,27.22446,NA,0
Marianna,7/12/2019 2:15,25.76317,94.35445,26.35071,27.16403,NA,0
Marianna,7/12/2019 2:30,25.65176,94.65818,26.28879,27.09503,NA,0
Marianna,7/12/2019 2:45,25.56628,95.23358,26.23538,27.04697,NA,0
Marianna,7/12/2019 3:00,25.65176,94.71618,26.18207,26.98679,NA,0
Marianna,7/12/2019 3:15,25.63649,94.49487,26.12601,26.93817,NA,0
Marianna,7/12/2019 3:30,25.62886,94.53914,26.08679,26.88101,NA,0
Marianna,7/12/2019 3:45,25.5968,94.37276,26.04767,26.83322,NA,0
Marianna,7/12/2019 4:00,25.47776,95.21526,26.01413,26.7933,NA,0
Marianna,7/12/2019 4:15,25.35413,95.72198,25.97504,26.74133,NA,0
Marianna,7/12/2019 4:30,25.46403,95.55104,25.93811,26.60928,NA,0
Marianna,7/12/2019 4:45,25.37397,95.68535,25.897,26.64832,NA,0
Marianna,7/12/2019 5:00,25.44724,95.34347,25.83719,26.59723,NA,0
Marianna,7/12/2019 5:15,25.38618,95.28242,25.80106,26.56537,NA,0
Marianna,7/12/2019 5:30,25.35413,95.91123,25.76706,26.52078,NA,0
Marianna,7/12/2019 5:45,25.29156,96.31416,25.73032,26.48047,NA,0
Marianna,7/12/2019 6:00,25.22134,96.70336,25.6991,26.43811,NA,0
Marianna,7/12/2019 6:15,25.05651,96.89414,25.67627,26.40143,NA,0
Marianna,7/12/2019 6:30,25.28088,95.94023,25.63129,26.36761,NA,0
Marianna,7/12/2019 6:45,25.25187,95.87308,25.52356,26.33453,NA,0
Marianna,7/12/2019 7:00,25.09314,96.2989,25.57532,26.2916,NA,0
Marianna,7/12/2019 7:15,25.06109,96.28364,25.5477,26.26068,NA,0
Marianna,7/12/2019 7:30,25.52508,94.69634,25.54425,26.2326,NA,0
Marianna,7/12/2019 7:45,25.93868,94.14078,25.56979,26.21152,NA,0
Marianna,7/12/2019 8:00,26.40878,92.05286,25.61331,26.19891,NA,0
Marianna,7/12/2019 8:15,26.75981,91.33706,25.66656,26.19891,NA,0
Marianna,7/12/2019 8:30,27.29705,90.19237,25.73032,26.19818,NA,0
Marianna,7/12/2019 8:45,27.60688,89.49487,25.8219,26.21713,NA,0
Marianna,7/12/2019 9:00,28.0907,87.69237,25.93671,26.25784,NA,0
Marianna,7/12/2019 9:15,28.42495,87.16122,26.07004,26.30286,NA,0
Marianna,7/12/2019 9:30,28.62184,86.85751,26.20731,26.36691,NA,0
Marianna,7/12/2019 9:45,29.18197,84.13009,26.35352,26.44446,NA,0
Marianna,7/12/2019 10:00,29.35902,81.64993,26.49744,26.52222,NA,0
Marianna,7/12/2019 10:15,29.67648,80.06568,26.65964,26.62772,NA,0
Marianna,7/12/2019 10:30,30.0382,77.57789,26.80682,26.71576,NA,0
Marianna,7/12/2019 10:45,30.10535,79.31018,26.96106,26.82681,NA,0
Marianna,7/12/2019 11:00,30.57391,78.42342,27.11227,26.93817,NA,0
Marianna,7/12/2019 11:15,30.69601,77.97472,27.28284,27.04913,NA,0
Marianna,7/12/2019 11:30,31.16915,75.53271,27.43896,27.1676,NA,0
Marianna,7/12/2019 11:45,31.50799,72.85261,27.62482,27.29944,NA,0
Marianna,7/12/2019 12:00,31.98723,77.35201,27.78235,27.43317,NA,0
Marianna,7/12/2019 12:15,32.16732,74.01714,27.96109,27.57608,NA,0
Marianna,7/12/2019 12:30,31.7415,76.14931,28.10822,27.70932,NA,0
Marianna,7/12/2019 12:45,26.46066,89.5315,28.09937,27.83789,NA,0
Marianna,7/12/2019 13:00,26.52782,92.77325,27.77942,27.89871,NA,0
Marianna,7/12/2019 13:15,27.37489,88.83553,27.67728,27.89362,NA,0
Marianna,7/12/2019 13:30,28.73478,87.9854,27.71808,27.87527,NA,0
Marianna,7/12/2019 13:45,29.95578,79.32392,27.87308,27.83789,NA,0
Marianna,7/12/2019 14:00,30.48387,81.50341,28.07211,27.9295,NA,0
Marianna,7/12/2019 14:15,30.25798,77.55347,28.26703,28.01102,NA,0
Marianna,7/12/2019 14:30,29.96952,79.45213,28.36563,28.10526,NA,0
Marianna,7/12/2019 14:45,30.38008,77.40695,28.4072,28.19086,NA,0
Marianna,7/12/2019 15:00,31.06232,77.69389,28.46967,28.24631,NA,0
Marianna,7/12/2019 15:15,30.5205,79.5727,28.57999,28.30923,NA,0
Marianna,7/12/2019 15:30,29.15908,82.42984,28.59341,28.33893,NA,0
Marianna,7/12/2019 15:45,28.75005,88.27081,28.55014,28.42282,NA,0
Marianna,7/12/2019 16:00,29.13314,82.42374,28.4935,28.39606,NA,0
Marianna,7/12/2019 16:15,29.37123,83.41428,28.4935,28.45554,NA,0
Marianna,7/12/2019 16:30,29.75737,84.29187,28.51062,28.42059,NA,0
Marianna,7/12/2019 16:45,29.83521,82.26196,28.5054,28.44662,NA,0
Marianna,7/12/2019 17:00,29.74516,81.83003,28.48978,28.44662,NA,0
Marianna,7/12/2019 17:15,29.73905,83.5547,28.4935,28.48755,NA,0
Marianna,7/12/2019 17:30,30.90511,81.13711,28.51138,28.48679,NA,0
Marianna,7/12/2019 17:45,29.823,84.2934,28.57925,28.51138,NA,0
Marianna,7/12/2019 18:00,29.97105,83.87826,28.50095,28.50244,NA,0
Marianna,7/12/2019 18:15,30.20151,82.43747,28.5531,28.5397,NA,0
Marianna,7/12/2019 18:30,29.07971,82.26043,28.48755,28.54938,NA,0
Marianna,7/12/2019 18:45,28.62337,79.31171,28.32703,28.54715,NA,0
Marianna,7/12/2019 19:00,28.37001,81.421,28.13181,28.4935,NA,0.04
Marianna,7/12/2019 19:15,28.16396,83.03577,27.99118,28.43768,NA,0
Marianna,7/12/2019 19:30,28.10749,80.62429,27.89655,28.36563,NA,0
Marianna,7/12/2019 19:45,27.87703,81.56293,27.80869,28.28555,NA,0
Marianna,7/12/2019 20:00,27.75341,83.53027,27.66849,28.21378,NA,0
Marianna,7/12/2019 20:15,27.53362,82.63284,27.51941,28.12814,NA,0
Marianna,7/12/2019 20:30,26.21036,86.56447,27.32034,28.0434,NA,0
Marianna,7/12/2019 20:45,25.75096,87.613,27.10437,27.94641,NA,0
Marianna,7/12/2019 21:00,25.59223,91.08218,26.94244,27.81964,NA,0
Marianna,7/12/2019 21:15,23.47531,95.07638,26.54767,27.70349,NA,0
Marianna,7/12/2019 21:30,23.24333,95.69146,26.26068,27.5463,NA,0
Marianna,7/12/2019 21:45,23.29064,95.88681,26.09244,27.37097,NA,0
Marianna,7/12/2019 22:00,23.30285,96.46679,25.97229,27.23093,NA,0
Marianna,7/12/2019 22:15,23.42952,96.93687,25.86917,27.09286,NA,0
Marianna,7/12/2019 22:30,23.5791,97.4436,25.7858,26.96964,NA,0
Marianna,7/12/2019 22:45,23.32727,97.16887,25.70258,26.86386,NA,0
Marianna,7/12/2019 23:00,23.48753,97.4558,25.62509,26.76627,NA,0
Marianna,7/12/2019 23:15,23.35321,97.61453,25.55048,26.68451,NA,0
Marianna,7/12/2019 23:30,23.29675,97.89536,25.50012,26.59937,NA,0
Marianna,7/12/2019 23:45,23.48295,97.19787,25.41614,26.47906,NA,0
Marianna,7/13/2019 0:00,23.63252,96.59194,25.34946,26.42966,NA,0.01
Marianna,7/13/2019 0:15,23.80956,95.45489,25.28635,26.29089,NA,0
Marianna,7/13/2019 0:30,23.6493,91.47289,25.18771,26.28879,NA,0
Marianna,7/13/2019 0:45,23.62641,93.3166,25.07773,26.20731,NA,0
Marianna,7/13/2019 1:00,23.50584,95.34347,24.93613,26.12881,NA,0
Marianna,7/13/2019 1:15,23.42495,96.14322,24.89606,26.04767,NA,0
Marianna,7/13/2019 1:30,23.49973,96.15849,24.83838,25.95834,NA,0.01
Marianna,7/13/2019 1:45,23.43869,96.32637,24.79773,25.90051,NA,0
Marianna,7/13/2019 2:00,23.40206,96.47594,24.74625,25.83859,NA,0
Marianna,7/13/2019 2:15,23.35168,96.56142,24.67935,25.76636,NA,0
Marianna,7/13/2019 2:30,23.31048,97.16887,24.63547,25.70813,NA,0
Marianna,7/13/2019 2:45,23.28453,97.65421,24.61456,25.65482,NA,0
Marianna,7/13/2019 3:00,23.33337,97.3337,24.60645,25.61676,NA,0
Marianna,7/13/2019 3:15,23.27843,97.15666,24.57141,25.55392,NA,0
Marianna,7/13/2019 3:30,23.21738,96.94299,24.54651,25.52771,NA,0
Marianna,7/13/2019 3:45,23.42037,97.05898,24.53302,25.50632,NA,0
Marianna,7/13/2019 4:00,23.27843,97.26044,24.53033,25.47601,NA,0
Marianna,7/13/2019 4:15,23.45547,97.3215,24.53104,25.44846,NA,0
Marianna,7/13/2019 4:30,23.33337,97.72442,24.52563,25.42365,NA,0
Marianna,7/13/2019 4:45,23.2769,97.73663,24.46176,25.40649,NA,0
Marianna,7/13/2019 5:00,23.457,98.1655,24.52228,25.37692,NA,0
Marianna,7/13/2019 5:15,23.40206,98.26777,24.50412,25.35153,NA,0
Marianna,7/13/2019 5:30,23.35168,98.35323,24.48529,25.33847,NA,0
Marianna,7/13/2019 5:45,23.32727,98.6646,24.44427,25.31787,NA,0
Marianna,7/13/2019 6:00,23.44937,98.73174,24.45569,25.29593,NA,0
Marianna,7/13/2019 6:15,23.46921,98.76227,24.45975,25.27606,NA,0
Marianna,7/13/2019 6:30,23.3578,98.81112,24.37582,25.25342,NA,0
Marianna,7/13/2019 6:45,23.64016,98.84164,24.44766,25.22537,NA,0
Marianna,7/13/2019 7:00,23.62641,98.70123,24.43625,25.23083,NA,0
Marianna,7/13/2019 7:15,23.65389,98.85232,24.45303,25.20416,NA,0
Marianna,7/13/2019 7:30,23.63862,98.86147,24.43893,25.185,NA,0
Marianna,7/13/2019 7:45,23.91335,98.94543,24.48798,25.18225,NA,0
Marianna,7/13/2019 8:00,23.96371,98.84774,24.50882,25.17679,NA,0
Marianna,7/13/2019 8:15,24.25676,98.7287,24.54987,25.18021,NA,0
Marianna,7/13/2019 8:30,24.37276,98.71954,24.58759,25.18225,NA,0
Marianna,7/13/2019 8:45,24.76958,98.65239,24.64291,25.19589,NA,0
Marianna,7/13/2019 9:00,24.97868,98.14567,24.69556,25.20959,NA,0
Marianna,7/13/2019 9:15,25.49607,97.82821,24.75507,25.22879,NA,0
Marianna,7/13/2019 9:30,25.86237,97.51074,24.83093,25.24863,NA,0
Marianna,7/13/2019 9:45,26.44234,95.72808,24.94907,25.29456,NA,0
Marianna,7/13/2019 10:00,26.91244,95.11148,25.06754,25.33847,NA,0
Marianna,7/13/2019 10:15,27.45579,94.29188,25.20688,25.39893,NA,0
Marianna,7/13/2019 10:30,27.89992,92.71221,25.3728,25.48288,NA,0
Marianna,7/13/2019 10:45,28.53637,91.62093,25.51733,25.53943,NA,0
Marianna,7/13/2019 11:00,28.97593,88.52875,25.67487,25.56357,NA,0
Marianna,7/13/2019 11:15,29.46281,87.50922,25.86084,25.72751,NA,0
Marianna,7/13/2019 11:30,30.33735,86.90634,26.06723,25.83859,NA,0
Marianna,7/13/2019 11:45,30.86848,82.02538,26.3338,25.9653,NA,0
Marianna,7/13/2019 12:00,31.0028,79.65359,26.58163,26.10919,NA,0
Marianna,7/13/2019 12:15,30.97684,79.26287,26.80402,26.20099,NA,0
Marianna,7/13/2019 12:30,31.9796,74.41702,26.98752,26.42966,NA,0
Marianna,7/13/2019 12:45,32.13985,74.81843,27.21292,26.5795,NA,0
Marianna,7/13/2019 13:00,31.91091,76.71709,27.4129,26.74133,NA,0
Marianna,7/13/2019 13:15,31.93228,78.86604,27.55649,26.91675,NA,0
Marianna,7/13/2019 13:30,32.3642,75.34499,27.66562,27.05557,NA,0
Marianna,7/13/2019 13:45,32.55194,73.25555,27.84378,27.19495,NA,0
Marianna,7/13/2019 14:00,32.80225,71.02111,27.98752,27.31461,NA,0
Marianna,7/13/2019 14:15,33.12733,70.91732,28.15839,27.44766,NA,0
Marianna,7/13/2019 14:30,33.20364,65.22134,28.34781,27.57538,NA,0
Marianna,7/13/2019 14:45,33.12123,65.95242,28.49945,27.72391,NA,0
Marianna,7/13/2019 15:00,33.37612,68.99425,28.62778,27.85843,NA,0
Marianna,7/13/2019 15:15,32.5382,65.66702,28.73407,27.98459,NA,0
Marianna,7/13/2019 15:30,32.25585,63.2189,28.73859,28.09644,NA,0
Marianna,7/13/2019 15:45,32.75951,68.75157,28.75055,28.18201,NA,0
Marianna,7/13/2019 16:00,32.51836,66.68807,28.77756,28.24704,NA,0
Marianna,7/13/2019 16:15,32.06964,66.22256,28.76257,28.30923,NA,0
Marianna,7/13/2019 16:30,31.66061,67.39474,28.70486,28.34485,NA,0
Marianna,7/13/2019 16:45,31.41793,68.19449,28.61578,28.36856,NA,0
Marianna,7/13/2019 17:00,31.46067,73.38985,28.54715,28.35745,NA,0
Marianna,7/13/2019 17:15,31.69571,71.64993,28.52032,28.35522,NA,0
Marianna,7/13/2019 17:30,31.94907,69.98325,28.51733,28.353,NA,0
Marianna,7/13/2019 17:45,32.25433,74.32392,28.5531,28.35376,NA,0
Marianna,7/13/2019 18:00,32.32758,67.26042,28.59491,28.36856,NA,0
Marianna,7/13/2019 18:15,32.45578,65.64718,28.63602,28.37378,NA,0
Marianna,7/13/2019 18:30,31.92464,71.10047,28.63303,28.41461,NA,0
Marianna,7/13/2019 18:45,31.47288,71.03942,28.58218,28.42505,NA,0
Marianna,7/13/2019 19:00,31.13557,69.14687,28.51733,28.42801,NA,0
Marianna,7/13/2019 19:15,30.27477,69.1545,28.41687,28.41019,NA,0
Marianna,7/13/2019 19:30,30.58765,72.89535,28.25595,28.37155,NA,0
Marianna,7/13/2019 19:45,30.2702,75.29156,28.16727,28.32703,NA,0
Marianna,7/13/2019 20:00,30.23814,74.33613,28.14288,28.27145,NA,0
Marianna,7/13/2019 20:15,30.2763,76.30193,28.15762,28.21378,NA,0
Marianna,7/13/2019 20:30,29.79705,83.00524,28.15466,28.21378,NA,0
Marianna,7/13/2019 20:45,28.689,86.92465,28.11191,28.20343,NA,0
Marianna,7/13/2019 21:00,28.52264,89.59103,28.04559,28.16727,NA,0
Marianna,7/13/2019 21:15,28.32269,89.98937,27.98163,28.13181,NA,0
Marianna,7/13/2019 21:30,28.01745,91.94908,27.8848,28.09348,NA,0
Marianna,7/13/2019 21:45,27.62672,92.86483,27.78745,28.0434,NA,0
Marianna,7/13/2019 22:00,27.38863,93.32271,27.71152,27.9809,NA,0
Marianna,7/13/2019 22:15,27.21922,94.25066,27.62115,27.91559,NA,0
Marianna,7/13/2019 22:30,26.80102,94.33004,27.56082,27.88773,NA,0
Marianna,7/13/2019 22:45,26.73234,95.32516,27.50421,27.8284,NA,0
Marianna,7/13/2019 23:00,26.71707,95.4732,27.4129,27.77649,NA,0
Marianna,7/13/2019 23:15,26.64839,95.00769,27.32324,27.71518,NA,0
Marianna,7/13/2019 23:30,26.51866,94.2293,27.23093,27.66705,NA,0
Marianna,7/13/2019 23:45,26.4103,94.94817,27.13672,27.58337,NA,0
Marianna,7/14/2019 0:00,26.36299,95.49915,27.06491,27.52307,NA,0
Marianna,7/14/2019 0:15,26.10505,95.13589,27.004,27.46939,NA,0
Marianna,7/14/2019 0:30,26.19814,95.61819,26.91458,27.39987,NA,0
Marianna,7/14/2019 0:45,25.99669,95.85018,26.8382,27.34924,NA,0
Marianna,7/14/2019 1:00,25.9341,95.75861,26.76129,27.28934,NA,0
Marianna,7/14/2019 1:15,26.16152,95.90513,26.6987,27.22733,NA,0
Marianna,7/14/2019 1:30,26.55224,94.83064,26.58377,27.17047,NA,0
Marianna,7/14/2019 1:45,26.14931,95.07484,26.58237,27.11301,NA,0
Marianna,7/14/2019 2:00,26.00737,95.88071,26.54553,27.07855,NA,0
Marianna,7/14/2019 2:15,25.74638,96.13101,26.50031,27.02692,NA,0
Marianna,7/14/2019 2:30,25.85017,96.66826,26.44095,26.97107,NA,0
Marianna,7/14/2019 2:45,25.62276,96.79646,26.40424,26.91675,NA,0
Marianna,7/14/2019 3:00,25.59376,97.40238,26.35141,26.88031,NA,0
Marianna,7/14/2019 3:15,25.61207,97.28181,26.3197,26.85959,NA,0
Marianna,7/14/2019 3:30,25.38313,97.51685,26.28036,26.75772,NA,0
Marianna,7/14/2019 3:45,25.47166,97.71374,26.24591,26.7634,NA,0
Marianna,7/14/2019 4:00,25.34344,98.23114,26.16806,26.71506,NA,0
Marianna,7/14/2019 4:15,25.33734,98.51807,26.09802,26.68164,NA,0
Marianna,7/14/2019 4:30,25.1252,98.64017,26.04483,26.59583,NA,0
Marianna,7/14/2019 4:45,25.32513,98.65086,26.00854,26.57669,NA,0
Marianna,7/14/2019 5:00,25.0733,98.73327,25.97229,26.53705,NA,0
Marianna,7/14/2019 5:15,25.11146,98.71343,25.93604,26.49744,NA,0
Marianna,7/14/2019 5:30,24.93899,99.07973,25.89355,26.45438,NA,0
Marianna,7/14/2019 5:45,24.76196,98.65696,25.8407,26.42117,NA,0
Marianna,7/14/2019 6:00,24.70853,98.94695,25.78024,26.38245,NA,0
Marianna,7/14/2019 6:15,24.562,99.02937,25.71643,26.3338,NA,0
Marianna,7/14/2019 6:30,24.65816,99.12247,25.65274,26.28879,NA,0
Marianna,7/14/2019 6:45,24.4689,99.17741,25.61331,26.24451,NA,0
Marianna,7/14/2019 7:00,24.52386,99.24609,25.53528,26.1933,NA,0
Marianna,7/14/2019 7:15,24.64748,99.23236,25.52563,26.14844,NA,0
Marianna,7/14/2019 7:30,24.78179,99.35446,25.52563,26.11758,NA,0
Marianna,7/14/2019 7:45,25.03667,99.41399,25.53253,26.08121,NA,0
Marianna,7/14/2019 8:00,25.48234,99.38499,25.5015,26.06094,NA,0
Marianna,7/14/2019 8:15,25.8059,99.36667,25.60986,26.04767,NA,0
Marianna,7/14/2019 8:30,26.18594,99.36057,25.66656,26.06793,NA,0
Marianna,7/14/2019 8:45,26.76439,99.22015,25.74973,26.07285,NA,0
Marianna,7/14/2019 9:00,27.0498,98.85995,25.85248,26.10364,NA,0
Marianna,7/14/2019 9:15,27.6023,96.95367,25.96948,26.1225,NA,0
Marianna,7/14/2019 9:30,28.55469,92.04676,26.10641,26.2045,NA,0
Marianna,7/14/2019 9:45,28.91946,89.07973,26.28738,26.23328,NA,0
Marianna,7/14/2019 10:00,29.98325,87.99914,26.4325,26.35281,NA,0
Marianna,7/14/2019 10:15,30.3465,85.08095,26.6405,26.45508,NA,0
Marianna,7/14/2019 10:30,30.74333,85.33278,26.84106,26.56821,NA,0
Marianna,7/14/2019 10:45,31.26073,82.04065,27.04053,26.67667,NA,0
Marianna,7/14/2019 11:00,31.95823,81.65604,27.26263,26.76627,NA,0
Marianna,7/14/2019 11:15,32.33979,79.06141,27.48245,26.96964,NA,0
Marianna,7/14/2019 11:30,32.18105,75.10536,27.71225,27.13956,NA,0
Marianna,7/14/2019 11:45,32.15511,76.36299,27.89362,27.2915,NA,0
Marianna,7/14/2019 12:00,32.0788,77.07117,28.0412,27.45056,NA,0
Marianna,7/14/2019 12:15,32.46037,74.86116,28.13773,27.60736,NA,0
Marianna,7/14/2019 12:30,33.39596,74.99699,28.27963,27.71808,NA,0
Marianna,7/14/2019 12:45,33.40664,70.34956,28.45776,27.83789,NA,0
Marianna,7/14/2019 13:00,33.31048,74.74669,28.61954,27.9809,NA,0
Marianna,7/14/2019 13:15,33.22502,67.29705,28.75656,28.12592,NA,0
Marianna,7/14/2019 13:30,34.02477,70.14809,28.87903,28.24265,NA,0.11
Marianna,7/14/2019 13:45,33.84315,68.98967,29.06384,28.37451,NA,0.01
Marianna,7/14/2019 14:00,34.67801,70.08704,29.22754,28.51657,NA,0.08
Marianna,7/14/2019 14:15,34.04003,63.40206,29.39502,28.65469,NA,0.01
Marianna,7/14/2019 14:30,33.53637,65.52813,29.46225,28.7941,NA,0
Marianna,7/14/2019 14:45,32.91366,69.07056,29.46225,28.89856,NA,0
Marianna,7/14/2019 15:00,29.29949,76.77813,29.3493,28.9483,NA,0
Marianna,7/14/2019 15:15,25.67159,91.47289,28.97998,29.00113,NA,0
Marianna,7/14/2019 15:30,24.88405,91.82698,28.34485,28.92194,NA,0
Marianna,7/14/2019 15:45,24.89931,92.89536,27.66489,28.72507,NA,0
Marianna,7/14/2019 16:00,24.61237,92.60232,27.34634,28.45776,NA,0
Marianna,7/14/2019 16:15,24.32848,91.88193,26.85745,28.19382,NA,0
Marianna,7/14/2019 16:30,24.73906,95.45031,26.6405,27.95227,NA,0
Marianna,7/14/2019 16:45,25.5037,95.52509,26.62207,27.767,NA,0
Marianna,7/14/2019 17:00,25.35413,93.78669,26.65042,27.57898,NA,0
Marianna,7/14/2019 17:15,25.17098,94.54981,26.61636,27.5434,NA,0
Marianna,7/14/2019 17:30,25.31445,94.33004,26.74707,27.48822,NA,0
Marianna,7/14/2019 17:45,25.37856,94.53761,26.79474,27.44183,NA,0
Marianna,7/14/2019 18:00,25.7708,94.55745,26.85892,27.42667,NA,0
