Location,TIMESTAMP,AirT_15cm_C,RH_15cm,SoilT5_C,SoilT10_C,VWC,Rain(in)
Live Oak,6/28/2019 5:30,22.03606,96.11269,25.33572,26.49249,0.1319384,0
Live Oak,6/28/2019 5:45,22.10321,96.39353,25.25684,26.42966,0.1316409,0
Live Oak,6/28/2019 6:00,22.02079,97.03456,25.18225,26.35916,0.1314757,0
Live Oak,6/28/2019 6:15,22.01927,96.77051,25.13852,26.2916,0.1313435,0
Live Oak,6/28/2019 6:30,21.94754,96.90483,25.03958,26.2326,0.1312114,0
Live Oak,6/28/2019 6:45,21.94296,97.24823,24.99734,26.17505,0.1310793,0
Live Oak,6/28/2019 7:00,21.97501,97.03913,24.96603,26.10641,0.1309475,0
Live Oak,6/28/2019 7:15,22.20089,97.53974,24.96402,26.05048,0.1308483,0
Live Oak,6/28/2019 7:30,22.88313,96.77814,24.93958,26.01901,0.1307495,0
Live Oak,6/28/2019 7:45,23.95914,93.20824,24.97763,25.96948,0.1306504,0
Live Oak,6/28/2019 8:00,24.74669,88.86605,25.16037,25.94995,0.1305515,0
Live Oak,6/28/2019 8:15,25.53271,86.03333,25.37967,25.99252,0.1305515,0
Live Oak,6/28/2019 8:30,26.33704,83.92099,25.60294,26.05606,0.1305515,0
Live Oak,6/28/2019 8:45,26.91702,83.92252,25.88168,26.15192,0.1305845,0
Live Oak,6/28/2019 9:00,27.8236,80.69907,26.13931,26.2916,0.1305845,0
Live Oak,6/28/2019 9:15,28.25096,79.66122,26.41205,26.40497,0.1307164,0
Live Oak,6/28/2019 9:30,28.73021,77.75494,26.63763,26.54272,0.1307164,0
Live Oak,6/28/2019 9:45,28.97593,77.19479,26.8703,26.70508,0.1308154,0
Live Oak,6/28/2019 10:00,29.13008,72.50463,27.06204,26.8475,0.1307495,0
Live Oak,6/28/2019 10:15,28.78667,78.67374,27.10941,26.97824,0.1307495,0
Live Oak,6/28/2019 10:30,29.86268,75.32819,27.22372,27.08139,0.1306504,0
Live Oak,6/28/2019 10:45,29.5086,69.68411,27.4158,27.18631,0.1306504,0
Live Oak,6/28/2019 11:00,29.56201,67.21616,27.54703,27.29654,0.1305515,0
Live Oak,6/28/2019 11:15,30.57391,67.86635,27.63574,27.40784,0.1303538,0
Live Oak,6/28/2019 11:30,30.58918,66.28973,27.84378,27.51801,0.1301889,0
Live Oak,6/28/2019 11:45,30.6487,69.1896,27.93539,27.64011,0.1300901,0
Live Oak,6/28/2019 12:00,31.09132,56.83764,28.09644,27.74292,0.1299584,0
Live Oak,6/28/2019 12:15,31.38589,64.10566,28.2012,27.87161,0.1297281,0
Live Oak,6/28/2019 12:30,32.09711,65.14352,28.37524,27.97354,0.1295307,0
Live Oak,6/28/2019 12:45,31.18136,66.07147,28.49274,28.09421,0.1293662,0
Live Oak,6/28/2019 13:00,30.62428,67.08949,28.58743,28.2182,0.1292019,0
Live Oak,6/28/2019 13:15,31.9567,61.71707,28.62854,28.28482,0.1289062,0
Live Oak,6/28/2019 13:30,31.00584,60.55254,28.74155,28.35745,0.1286107,0
Live Oak,6/28/2019 13:45,30.94937,62.29857,28.70264,28.41983,0.1284795,0
Live Oak,6/28/2019 14:00,30.60597,63.16549,28.74829,28.50613,0.1283483,0
Live Oak,6/28/2019 14:15,30.91732,61.37214,28.74756,28.53003,0.1280861,0
Live Oak,6/28/2019 14:30,31.09742,58.72562,28.78809,28.57178,0.1278239,0
Live Oak,6/28/2019 14:45,30.21982,67.93044,28.72357,28.58893,0.1275947,0
Live Oak,6/28/2019 15:00,31.45457,63.53331,28.75507,28.56879,0.1273327,0
Live Oak,6/28/2019 15:15,32.14748,61.1081,28.92041,28.63751,0.127104,0
Live Oak,6/28/2019 15:30,31.02416,63.70883,28.96036,28.68463,0.1269403,0
Live Oak,6/28/2019 15:45,32.38253,59.27354,29.01544,28.73032,0.1266464,0
Live Oak,6/28/2019 16:00,33.94846,53.67372,29.26782,28.76556,0.1263198,0
Live Oak,6/28/2019 16:15,33.8233,47.18715,29.59247,28.83163,0.1260261,0
Live Oak,6/28/2019 16:30,32.93808,55.52201,29.70847,28.94153,0.125798,0
Live Oak,6/28/2019 16:45,32.28484,55.31749,29.74545,29.02905,0.1254721,0
Live Oak,6/28/2019 17:00,32.23143,56.86053,29.65005,29.10318,0.125049,0
Live Oak,6/28/2019 17:15,30.75249,64.46433,29.51962,29.15244,0.1246912,0
Live Oak,6/28/2019 17:30,30.32514,70.54491,29.43933,29.17517,0.1244313,0
Live Oak,6/28/2019 17:45,29.81536,68.95762,29.38589,29.18655,0.1242038,0
Live Oak,6/28/2019 18:00,28.96983,64.87947,29.21463,29.20096,0.1238144,0
Live Oak,6/28/2019 18:15,28.60811,70.93564,28.97394,29.17896,0.1232957,0
Live Oak,6/28/2019 18:30,28.26775,72.88009,28.84064,29.12817,0.1230044,0
Live Oak,6/28/2019 18:45,28.09528,77.69999,28.76859,29.06461,0.1227454,0
Live Oak,6/28/2019 19:00,29.0965,72.5733,28.76257,29.02756,0.1223897,0
Live Oak,6/28/2019 19:15,28.73784,71.41488,28.80762,28.99811,0.1221958,0
Live Oak,6/28/2019 19:30,28.59284,73.3288,28.77457,28.90234,0.1219696,0
Live Oak,6/28/2019 19:45,28.34101,76.49731,28.71835,28.94382,0.1217436,0
Live Oak,6/28/2019 20:00,27.97471,76.19816,28.67041,28.92645,0.1215822,0
Live Oak,6/28/2019 20:15,27.5901,79.41245,28.57178,28.89331,0.121421,0
Live Oak,6/28/2019 20:30,27.21616,76.15084,28.45181,28.84216,0.1213242,0
Live Oak,6/28/2019 20:45,26.94601,73.08002,28.29739,28.80835,0.1210986,0
Live Oak,6/28/2019 21:00,26.6545,76.86514,28.10895,28.69287,0.1208732,0
Live Oak,6/28/2019 21:15,26.40115,79.07362,27.97284,28.64871,0.1206799,0
Live Oak,6/28/2019 21:30,26.21036,80.78912,27.84158,28.577,0.1204547,0
Live Oak,6/28/2019 21:45,26.17525,81.48509,27.70642,28.49127,0.1201973,0
Live Oak,6/28/2019 22:00,26.12032,82.97319,27.61026,28.41983,0.1200046,0
Live Oak,6/28/2019 22:15,26.03942,82.77173,27.52307,28.33893,0.1198438,0
Live Oak,6/28/2019 22:30,25.97837,84.20335,27.45926,28.25891,0.1195869,0
Live Oak,6/28/2019 22:45,25.76469,86.16916,27.40784,28.19382,0.1194586,0
Live Oak,6/28/2019 23:00,25.58765,87.00402,27.34061,28.1355,0.1192661,0
Live Oak,6/28/2019 23:15,25.59986,88.09682,27.27994,28.07285,0.1190737,0
Live Oak,6/28/2019 23:30,25.25798,88.26471,27.22733,28.01102,0.1189455,0
Live Oak,6/28/2019 23:45,25.11909,87.90146,27.13885,27.95813,0.1187853,0
Live Oak,6/29/2019 0:00,24.98936,89.81233,27.052,27.9068,0.1186252,0
Live Oak,6/29/2019 0:15,24.75432,90.3282,27.00757,27.84085,0.1184651,0
Live Oak,6/29/2019 0:30,24.5788,91.01501,26.94675,27.78891,0.118337,0
Live Oak,6/29/2019 0:45,24.48264,91.78425,26.89673,27.74219,0.118177,0
Live Oak,6/29/2019 1:00,24.18349,92.11391,26.82468,27.68161,0.1180492,0
Live Oak,6/29/2019 1:15,24.07513,92.79768,26.74988,27.62555,0.1178893,0
Live Oak,6/29/2019 1:30,23.78666,93.06631,26.68805,27.54486,0.1177613,0
Live Oak,6/29/2019 1:45,23.68899,93.91489,26.60504,27.51508,0.1176017,0
Live Oak,6/29/2019 2:00,23.45242,94.37888,26.54202,27.43896,0.1174738,0
Live Oak,6/29/2019 2:15,23.31201,95.08096,26.45789,27.37241,0.1173144,0
Live Oak,6/29/2019 2:30,23.35931,95.06874,26.38171,27.31097,0.1171547,0
Live Oak,6/29/2019 2:45,23.5211,94.56203,26.30566,27.2641,0.1170272,0
Live Oak,6/29/2019 3:00,23.40052,94.24456,26.24451,27.20358,0.1168995,0
Live Oak,6/29/2019 3:15,23.35931,94.66428,26.17087,27.11301,0.1167402,0
Live Oak,6/29/2019 3:30,23.36543,94.76501,26.1232,27.07565,0.1166445,0
Live Oak,6/29/2019 3:45,23.35474,95.02905,26.07983,27.02118,0.116517,0
Live Oak,6/29/2019 4:00,23.04186,95.19695,26.01694,26.9668,0.1164216,0
Live Oak,6/29/2019 4:15,22.7473,95.39536,25.93671,26.90674,0.1162623,0
Live Oak,6/29/2019 4:30,22.76561,96.30043,25.83859,26.84961,0.116135,0
Live Oak,6/29/2019 4:45,22.75187,96.45,25.7608,26.80402,0.1160078,0
Live Oak,6/29/2019 5:00,22.7534,96.96893,25.65826,26.71292,0.1158805,0
Live Oak,6/29/2019 5:15,22.85261,97.02235,25.57254,26.66177,0.1157852,0
Live Oak,6/29/2019 5:30,22.98081,96.81477,25.51529,26.59937,0.1155944,0
Live Oak,6/29/2019 5:45,22.66488,96.4088,25.48221,26.53989,0.1154673,0
Live Oak,6/29/2019 6:00,22.77934,96.48052,25.4216,26.47766,0.1153402,0
Live Oak,6/29/2019 6:15,22.6725,96.59499,25.37216,26.41272,0.1152132,0
Live Oak,6/29/2019 6:30,22.64961,96.43626,25.31378,26.36761,0.1151179,0
Live Oak,6/29/2019 6:45,22.57788,96.71862,25.26437,26.32748,0.1150227,0
Live Oak,6/29/2019 7:00,22.82666,97.28791,25.25549,26.26419,0.1149276,0
Live Oak,6/29/2019 7:15,23.24333,97.19176,25.26437,26.21295,0.1148324,0
Live Oak,6/29/2019 7:30,23.68289,96.15543,25.34464,26.17294,0.114769,0
Live Oak,6/29/2019 7:45,24.63527,94.04921,25.42093,26.16806,0.1147374,0
Live Oak,6/29/2019 8:00,25.45334,89.80013,25.56564,26.17645,0.114769,0
Live Oak,6/29/2019 8:15,25.61359,88.60354,25.73306,26.21295,0.1147374,0
Live Oak,6/29/2019 8:30,25.35871,89.86727,25.84137,26.26907,0.1146739,0
Live Oak,6/29/2019 8:45,25.55865,89.51471,25.87335,26.33591,0.1146739,0
Live Oak,6/29/2019 9:00,26.23936,88.47839,25.95135,26.35635,0.1146422,0
Live Oak,6/29/2019 9:15,26.6957,86.95671,26.05048,26.37888,0.1146739,0
Live Oak,6/29/2019 9:30,28.38528,82.70457,26.24173,26.4332,0.1146104,0
Live Oak,6/29/2019 9:45,29.0324,75.68686,26.49887,26.51584,0.1146104,0
Live Oak,6/29/2019 10:00,29.03698,78.29369,26.73639,26.63055,0.1145788,0
Live Oak,6/29/2019 10:15,29.00645,79.9909,26.89246,26.79404,0.114547,0
Live Oak,6/29/2019 10:30,30.26714,73.49975,27.09073,26.91602,0.1144836,0
Live Oak,6/29/2019 10:45,30.39077,74.2644,27.29221,27.04697,0.1144204,0
Live Oak,6/29/2019 11:00,30.44724,70.99974,27.43607,27.17047,0.1143887,0
Live Oak,6/29/2019 11:15,31.40267,69.65206,27.57025,27.2915,0.1142618,0
Live Oak,6/29/2019 11:30,30.73264,67.25126,27.78891,27.42807,0.1141669,0
Live Oak,6/29/2019 11:45,31.18442,65.32818,27.91705,27.57101,0.113977,0
Live Oak,6/29/2019 12:00,31.6835,70.05346,28.05664,27.6911,0.1137239,0
Live Oak,6/29/2019 12:15,31.23936,66.54613,28.17462,27.78598,0.113471,0
Live Oak,6/29/2019 12:30,30.08704,75.57697,28.21896,27.92072,0.1133131,0
Live Oak,6/29/2019 12:45,31.06384,59.42006,28.32187,28.01474,0.1131234,0
Live Oak,6/29/2019 13:00,30.46708,70.58918,28.40128,28.0957,0.1129972,0
Live Oak,6/29/2019 13:15,32.29705,65.02905,28.52328,28.16727,0.1127447,0
Live Oak,6/29/2019 13:30,32.13833,67.37794,28.68912,28.25742,0.1125238,0
Live Oak,6/29/2019 13:45,31.50188,64.04003,28.79633,28.34262,0.1123977,0
Live Oak,6/29/2019 14:00,32.70761,61.06536,28.9061,28.43173,0.1121458,0
Live Oak,6/29/2019 14:15,34.18961,56.88496,29.08578,28.52109,0.1116735,0
Live Oak,6/29/2019 14:30,33.87978,52.74576,29.23361,28.60983,0.111359,0
Live Oak,6/29/2019 14:45,33.89809,51.48508,29.392,28.71835,0.1110763,0
Live Oak,6/29/2019 15:00,34.31171,49.10565,29.57098,28.83392,0.1106369,0
Live Oak,6/29/2019 15:15,34.4155,58.79125,29.78476,28.94382,0.1103545,0
Live Oak,6/29/2019 15:30,34.47655,55.04888,29.99438,29.06537,0.1099784,0
Live Oak,6/29/2019 15:45,34.83826,52.19326,30.19272,29.19037,0.1096653,0
Live Oak,6/29/2019 16:00,34.26897,47.0681,30.36392,29.28229,0.1093213,0
Live Oak,6/29/2019 16:15,34.33307,53.93471,30.5242,29.39886,0.10904,0
Live Oak,6/29/2019 16:30,33.27081,49.533,30.65988,29.49591,0.1088213,0
Live Oak,6/29/2019 16:45,30.6075,56.55376,30.55017,29.64005,0.1086339,0.02
Live Oak,6/29/2019 17:00,30.57849,59.99546,30.33182,29.72235,0.108322,0
Live Oak,6/29/2019 17:15,26.74913,77.93961,30.08524,29.76468,0.107948,0
Live Oak,6/29/2019 17:30,25.30376,87.93198,29.77319,29.75546,0.1078856,0.01
Live Oak,6/29/2019 17:45,24.42312,93.71343,29.27847,29.72388,0.1097279,0
Live Oak,6/29/2019 18:00,24.70853,94.87949,28.97998,29.61929,0.1097279,0.01
Live Oak,6/29/2019 18:15,24.65816,94.84133,28.85568,29.46915,0.1096653,0.01
Live Oak,6/29/2019 18:30,24.76347,94.62308,28.75955,29.40649,0.1096966,0.02
Live Oak,6/29/2019 18:45,24.36054,94.78944,28.61807,29.30206,0.1101037,0.01
Live Oak,6/29/2019 19:00,24.0965,95.63193,28.36414,29.21008,0.1104485,0.02
Live Oak,6/29/2019 19:15,24.12244,96.36605,28.04929,29.12137,0.1117365,0.06
Live Oak,6/29/2019 19:30,23.71035,96.55836,27.62991,29.00638,0.1161986,0.05
Live Oak,6/29/2019 19:45,23.61115,96.90635,27.37527,28.84668,0.1178253,0.05
Live Oak,6/29/2019 20:00,23.43869,96.99945,27.17767,28.70038,0.1211307,0.04
Live Oak,6/29/2019 20:15,23.25401,97.10171,26.94031,28.54715,0.1290375,0.02
Live Oak,6/29/2019 20:30,23.23569,97.4558,26.74634,28.3931,0.1356929,0.01
Live Oak,6/29/2019 20:45,23.1838,97.58401,26.62207,28.22412,0.1413689,0.01
Live Oak,6/29/2019 21:00,23.1197,97.67558,26.56537,28.06918,0.1470159,0.01
Live Oak,6/29/2019 21:15,22.94418,97.71984,26.49323,27.94345,0.14904,0
Live Oak,6/29/2019 21:30,22.94571,97.84805,26.45859,27.80869,0.1513496,0
Live Oak,6/29/2019 21:45,22.89992,97.87094,26.45224,27.71518,0.1540528,0
Live Oak,6/29/2019 22:00,22.90144,97.9152,26.4353,27.59213,0.1564572,0
Live Oak,6/29/2019 22:15,22.91365,97.8221,26.37888,27.51727,0.1578217,0
Live Oak,6/29/2019 22:30,22.83429,97.84652,26.32327,27.43317,0.1586984,0
Live Oak,6/29/2019 22:45,22.91365,97.84347,26.2663,27.36731,0.1593658,0
Live Oak,6/29/2019 23:00,22.91365,97.91826,26.20099,27.28574,0.1598581,0
Live Oak,6/29/2019 23:15,22.88465,97.88315,26.17996,27.21582,0.1602452,0
Live Oak,6/29/2019 23:30,22.76103,98.03426,26.11481,27.13596,0.1605976,0
Live Oak,6/29/2019 23:45,22.86328,97.99457,26.05185,27.05917,0.1608796,0
Live Oak,6/30/2019 0:00,22.91823,98.02357,26.00089,26.98965,0.1611265,0
Live Oak,6/30/2019 0:15,22.97165,98.09072,25.94159,26.91885,0.1612676,0
Live Oak,6/30/2019 0:30,22.96097,98.25556,25.90051,26.85318,0.1614086,0
Live Oak,6/30/2019 0:45,22.98234,98.22504,25.849,26.7926,0.1614792,0
Live Oak,6/30/2019 1:00,22.94265,98.11667,25.81635,26.74133,0.1615499,0
Live Oak,6/30/2019 1:15,22.85871,98.12888,25.78854,26.70154,0.1615499,0
Live Oak,6/30/2019 1:30,22.79613,98.17009,25.73584,26.66034,0.1615147,0
Live Oak,6/30/2019 1:45,22.86481,98.21893,25.68872,26.6022,0.1614439,0
Live Oak,6/30/2019 2:00,22.73661,98.33645,25.62784,26.56891,0.1613734,0
Live Oak,6/30/2019 2:15,22.65419,98.24335,25.57532,26.5116,0.1612676,0
Live Oak,6/30/2019 2:30,22.73814,98.16399,25.53943,26.47977,0.1611265,0
Live Oak,6/30/2019 2:45,22.59009,98.20672,25.43195,26.41272,0.1609853,0
Live Oak,6/30/2019 3:00,22.54126,98.1243,25.47876,26.37607,0.160809,0
Live Oak,6/30/2019 3:15,22.4161,98.21893,25.45258,26.35635,0.1605623,0
Live Oak,6/30/2019 3:30,22.59161,98.12125,25.40509,26.30072,0.1603509,0
Live Oak,6/30/2019 3:45,22.58093,98.19603,25.34946,26.26135,0.1601396,0
Live Oak,6/30/2019 4:00,22.57788,98.32119,25.31653,26.21643,0.1599637,0
Live Oak,6/30/2019 4:15,22.56262,98.25556,25.22809,26.17853,0.1597525,0
Live Oak,6/30/2019 4:30,22.49241,98.24335,25.24249,26.12601,0.1595415,0
Live Oak,6/30/2019 4:45,22.51988,98.28456,25.21851,26.09244,0.1592955,0
Live Oak,6/30/2019 5:00,22.3581,98.14719,25.18225,26.04208,0.1590847,0
Live Oak,6/30/2019 5:15,22.26652,98.26777,25.14673,26.01135,0.1588387,0
Live Oak,6/30/2019 5:30,22.22379,98.23114,25.05389,25.97296,0.1585931,0
Live Oak,6/30/2019 5:45,22.3642,98.13498,25.01575,25.92209,0.1583476,0
Live Oak,6/30/2019 6:00,22.2421,98.23114,24.98853,25.86917,0.1581371,0
Live Oak,6/30/2019 6:15,22.16884,98.2174,24.89673,25.82468,0.1578567,0
Live Oak,6/30/2019 6:30,22.20242,98.22198,24.89673,25.72681,0.1576466,0
Live Oak,6/30/2019 6:45,22.17953,98.17619,24.86618,25.74902,0.1574365,0
Live Oak,6/30/2019 7:00,22.28789,98.35323,24.84586,25.7088,0.1571915,0
Live Oak,6/30/2019 7:15,22.46951,98.41429,24.8587,25.67209,0.1570515,0
Live Oak,6/30/2019 7:30,22.70761,98.27387,24.88452,25.65686,0.1568068,0
Live Oak,6/30/2019 7:45,22.93655,98.23724,24.90759,25.62228,0.1566318,0
Live Oak,6/30/2019 8:00,23.74393,98.30592,24.96469,25.61053,0.1564222,0
Live Oak,6/30/2019 8:15,24.2537,98.05867,25.05389,25.63196,0.1562477,0
Live Oak,6/30/2019 8:30,24.56048,96.16917,25.21851,25.67557,0.1561779,0
Live Oak,6/30/2019 8:45,25.02599,95.30074,25.39615,25.75388,0.156108,0
Live Oak,6/30/2019 9:00,25.66244,90.8166,25.50839,25.81912,0.1560382,0
Live Oak,6/30/2019 9:15,26.43777,91.7232,25.68527,25.91931,0.1559335,0
Live Oak,6/30/2019 9:30,27.5901,90.229,25.81216,26.01483,0.1558289,0
Live Oak,6/30/2019 9:45,27.73508,86.12337,26.07352,26.12811,0.1556894,0
Live Oak,6/30/2019 10:00,28.13039,86.58888,26.28598,26.25012,0.15555,0.01
Live Oak,6/30/2019 10:15,28.7012,84.34988,26.50031,26.37888,0.1554454,0
Live Oak,6/30/2019 10:30,29.40176,79.19724,26.80045,26.5321,0.1553405,0
Live Oak,6/30/2019 10:45,29.33459,79.7879,27.06204,26.69446,0.1552013,0
Live Oak,6/30/2019 11:00,28.83552,80.53882,27.17337,26.86459,0.1550618,0
Live Oak,6/30/2019 11:15,29.5147,81.59804,27.26627,26.99823,0.1547834,0
Live Oak,6/30/2019 11:30,30.11298,78.84621,27.43607,27.11011,0.1545399,0
Live Oak,6/30/2019 11:45,29.73448,80.36177,27.56372,27.23239,0.1543313,0
Live Oak,6/30/2019 12:00,29.45364,80.35109,27.6481,27.33771,0.1540528,0
Live Oak,6/30/2019 12:15,30.79522,77.22685,27.7356,27.42807,0.1537054,0
Live Oak,6/30/2019 12:30,30.98295,73.12733,27.90237,27.51434,0.1532541,0
Live Oak,6/30/2019 12:45,31.24241,74.56964,28.07507,27.62189,0.1529419,0
Live Oak,6/30/2019 13:00,30.70975,70.65481,28.23227,27.71954,0.1525954,0
Live Oak,6/30/2019 13:15,31.37826,72.66335,28.30038,27.84158,0.1522144,0
Live Oak,6/30/2019 13:30,31.09437,73.47074,28.39752,27.9332,0.1518337,0
Live Oak,6/30/2019 13:45,31.84528,65.38772,28.52704,28.00809,0.1512459,0
Live Oak,6/30/2019 14:00,32.19632,66.9628,28.63376,28.10229,0.1507626,0
Live Oak,6/30/2019 14:15,31.90176,72.98082,28.74377,28.1857,0.1503485,0
Live Oak,6/30/2019 14:30,31.91396,65.04583,28.82639,28.26556,0.149797,0
Live Oak,6/30/2019 14:45,32.58857,66.88955,28.94305,28.34262,0.1491433,0
Live Oak,6/30/2019 15:00,30.74181,72.85109,29.02148,28.43097,0.1487994,0
Live Oak,6/30/2019 15:15,30.4915,75.56629,28.9747,28.51956,0.1483871,0
Live Oak,6/30/2019 15:30,30.36481,73.68441,28.91891,28.56204,0.1480097,0
Live Oak,6/30/2019 15:45,29.77111,74.7299,28.8775,28.58893,0.1475983,0
Live Oak,6/30/2019 16:00,29.78942,78.17313,28.8226,28.6106,0.1470844,0
Live Oak,6/30/2019 16:15,31.46677,73.08154,28.87524,28.5994,0.1466053,0
Live Oak,6/30/2019 16:30,31.32025,68.88284,29.04874,28.66367,0.146161,0
Live Oak,6/30/2019 16:45,29.53149,81.80408,28.95209,28.70639,0.1457512,0
Live Oak,6/30/2019 17:00,31.63772,71.28515,29.00943,28.7543,0.1451711,0
Live Oak,6/30/2019 17:15,31.81628,68.92709,29.09409,28.75955,0.1447281,0
Live Oak,6/30/2019 17:30,31.14016,70.83949,29.16681,28.79559,0.1442514,0
Live Oak,6/30/2019 17:45,31.9735,67.236,29.19794,28.83688,0.1436736,0
Live Oak,6/30/2019 18:00,31.90328,67.80834,29.25262,28.86771,0.1431301,0
Live Oak,6/30/2019 18:15,29.73295,72.87703,29.15851,28.92871,0.1427569,0
Live Oak,6/30/2019 18:30,29.65511,77.53668,28.98679,28.92572,0.1423842,0
Live Oak,6/30/2019 18:45,29.58643,73.01897,29.00113,28.91666,0.1419438,0
Live Oak,6/30/2019 19:00,28.81262,77.84651,28.90384,28.90765,0.1416056,0
Live Oak,6/30/2019 19:15,28.56689,79.64138,28.82037,28.87677,0.1412675,0
Live Oak,6/30/2019 19:30,28.41427,82.37185,28.77679,28.83914,0.1409296,0
Live Oak,6/30/2019 19:45,28.11055,83.92863,28.70334,28.83087,0.1406258,0
Live Oak,6/30/2019 20:00,28.00981,86.43626,28.642,28.79257,0.1403559,0
Live Oak,6/30/2019 20:15,28.39138,82.49395,28.61285,28.76181,0.1400525,0
Live Oak,6/30/2019 20:30,27.93044,85.39993,28.54715,28.74155,0.1397828,0
Live Oak,6/30/2019 20:45,27.21769,87.439,28.46445,28.69662,0.1394799,0
Live Oak,6/30/2019 21:00,27.24211,83.65237,28.26926,28.67191,0.1390426,0
Live Oak,6/30/2019 21:15,26.75829,85.67008,28.03973,28.59491,0.1386729,0
Live Oak,6/30/2019 21:30,26.39504,86.3279,27.84378,28.51285,0.138337,0
Live Oak,6/30/2019 21:45,26.08216,87.37032,27.65393,28.41687,0.1379678,0
Live Oak,6/30/2019 22:00,25.69144,89.0431,27.51508,28.30923,0.1376324,0
Live Oak,6/30/2019 22:15,25.63039,89.61697,27.37817,28.20862,0.1373309,0
Live Oak,6/30/2019 22:30,25.50676,90.12368,27.2691,28.10968,0.1370629,0
Live Oak,6/30/2019 22:45,25.21524,90.24731,27.18417,28.01694,0.1367619,0
Live Oak,6/30/2019 23:00,25.20456,90.70976,27.05557,27.93246,0.1364943,0
Live Oak,6/30/2019 23:15,24.8291,91.99334,27.004,27.8262,0.136227,0
Live Oak,6/30/2019 23:30,25.10993,92.60232,26.96246,27.78015,0.1360599,0
Live Oak,6/30/2019 23:45,25.05651,92.87246,26.91815,27.71591,0.1358263,0
Live Oak,7/1/2019 0:00,24.84283,92.25433,26.79758,27.6459,0.1355925,0
Live Oak,7/1/2019 0:15,24.73294,93.14566,26.69659,27.58191,0.1354593,0
Live Oak,7/1/2019 0:30,24.6841,92.21008,26.59653,27.50854,0.1352259,0
Live Oak,7/1/2019 0:45,24.678,92.78699,26.50031,27.37241,0.1349593,0
Live Oak,7/1/2019 1:00,24.51622,94.00646,26.45224,27.37241,0.1347262,0
Live Oak,7/1/2019 1:15,24.42312,94.17741,26.37888,27.29294,0.1344932,0
Live Oak,7/1/2019 1:30,24.47044,94.23235,26.2951,27.23093,0.1342936,0
Live Oak,7/1/2019 1:45,24.54675,94.58645,26.22485,27.17047,0.1340608,0
Live Oak,7/1/2019 2:00,24.53912,94.07057,26.15192,27.0979,0.1338281,0
Live Oak,7/1/2019 2:15,24.35291,94.03089,26.08121,27.04913,0.1335956,0
Live Oak,7/1/2019 2:30,24.27049,94.28577,26.03088,26.96964,0.1333964,0
Live Oak,7/1/2019 2:45,24.23234,93.64017,25.95206,26.92743,0.1331972,0
Live Oak,7/1/2019 3:00,24.32085,92.79158,25.86642,26.85605,0.132932,0
Live Oak,7/1/2019 3:15,24.33765,92.06203,25.76636,26.79901,0.1327001,0
Live Oak,7/1/2019 3:30,24.13924,92.48632,25.6908,26.73065,0.1325012,0
Live Oak,7/1/2019 3:45,23.98661,92.73968,25.59467,26.66177,0.1323025,0
Live Oak,7/1/2019 4:00,23.84161,93.33645,25.51733,26.59937,0.1320377,0
Live Oak,7/1/2019 4:15,23.7882,93.99579,25.47668,26.53989,0.1318723,0
Live Oak,7/1/2019 4:30,23.68289,94.55898,25.42642,26.47482,0.1316409,0
Live Oak,7/1/2019 4:45,23.56079,94.97717,25.37073,26.41977,0.1314427,0
Live Oak,7/1/2019 5:00,23.42037,95.18626,25.29047,26.36761,0.1312114,0
Live Oak,7/1/2019 5:15,23.47531,95.35567,25.25958,26.30002,0.1309803,0
Live Oak,7/1/2019 5:30,23.33642,95.55257,25.21234,26.24591,0.1308483,0
Live Oak,7/1/2019 5:45,23.30438,95.57394,25.15079,26.1933,0.1306504,0
Live Oak,7/1/2019 6:00,23.26774,96.16917,25.1221,26.1456,0.1304527,0
Live Oak,7/1/2019 6:15,23.29827,96.22411,25.07297,26.08472,0.130255,0
Live Oak,7/1/2019 6:30,23.18228,96.18749,25.03207,26.05115,0.1301231,0
Live Oak,7/1/2019 6:45,23.26927,96.37674,25.01846,26.0058,0.1299914,0
Live Oak,7/1/2019 7:00,23.26774,96.62857,25.00687,25.966,0.1298268,0
Live Oak,7/1/2019 7:15,23.3578,96.91856,25.02185,25.93112,0.1296621,0
Live Oak,7/1/2019 7:30,23.74241,96.6942,24.99533,25.90533,0.1295307,0
Live Oak,7/1/2019 7:45,24.30407,95.5434,25.08322,25.88724,0.129432,0
Live Oak,7/1/2019 8:00,24.98936,92.88315,25.17679,25.88519,0.1293333,0
Live Oak,7/1/2019 8:15,25.60596,90.00005,25.29456,25.897,0.1292677,0
Live Oak,7/1/2019 8:30,25.99669,88.75158,25.41336,25.92767,0.1291033,0
Live Oak,7/1/2019 8:45,26.57666,87.51074,25.50491,25.99738,0.1288735,0
Live Oak,7/1/2019 9:00,27.09559,86.40573,25.62851,26.03998,0.1288406,0
Live Oak,7/1/2019 9:15,27.62215,83.60659,25.7941,26.11972,0.1287093,0
Live Oak,7/1/2019 9:30,27.94266,84.38802,25.95346,26.1933,0.1286435,0
Live Oak,7/1/2019 9:45,28.77905,82.08033,26.15753,26.28528,0.1285124,0
Live Oak,7/1/2019 10:00,29.10261,79.92984,26.34787,26.38806,0.1283812,0
Live Oak,7/1/2019 10:15,29.36665,81.6133,26.49744,26.49533,0.1282499,0
Live Oak,7/1/2019 10:30,29.59559,79.2293,26.63623,26.60291,0.1281188,0
Live Oak,7/1/2019 10:45,30.11757,77.15359,26.80469,26.71078,0.1278893,0
